custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_196,133.09896,32.93824,600,FALSE,33.08965542,0.184442691
t_197,133.05404,32.93824,600,FALSE,33.08965542,0.184442691
t_198,133.05404,32.97593,600,FALSE,33.08965542,0.184442691
t_199,133.09896,32.97593,600,FALSE,33.08965542,0.184442691
t_200,133.09896,33.0136,600,FALSE,33.08965542,0.184442691
t_201,133.05404,33.0136,600,FALSE,33.08965542,0.184442691
t_202,133.14387,33.0136,600,FALSE,33.08965542,0.184442691
t_203,132.96421,32.97593,413,FALSE,105.2598085,0.27836022
t_204,132.9193,33.0136,438,FALSE,89.8246063,0.260903352
t_205,133.00913,33.0136,260,FALSE,270.0914357,0.463536032
t_206,132.96421,33.0136,776,FALSE,12.3629869,0.138917357
t_207,132.9193,33.05126,776,FALSE,12.3629869,0.138917357
t_208,132.96421,33.05126,776,FALSE,12.3629869,0.138917357
t_209,133.00913,33.05126,438,FALSE,89.8246063,0.260903352
t_210,133.00913,33.0889,776,FALSE,12.3629869,0.138917357
t_211,132.96421,33.0889,776,FALSE,12.3629869,0.138917357
t_212,132.9193,33.0889,776,FALSE,12.3629869,0.138917357
t_213,133.14387,33.05126,600,FALSE,33.08965542,0.184442691
t_214,133.09896,33.05126,600,FALSE,33.08965542,0.184442691
t_215,133.05404,33.05126,776,FALSE,12.3629869,0.138917357
t_216,133.09896,33.0889,776,FALSE,12.3629869,0.138917357
t_217,133.14387,33.0889,776,FALSE,12.3629869,0.138917357
t_218,133.05404,33.0889,776,FALSE,12.3629869,0.138917357
t_219,133.09896,33.12652,776,FALSE,12.3629869,0.138917357
t_220,133.14387,33.12652,776,FALSE,12.3629869,0.138917357
t_221,133.05404,33.12652,776,FALSE,12.3629869,0.138917357
t_222,133.14387,33.16413,776,FALSE,12.3629869,0.138917357
t_223,133.18879,33.0889,600,FALSE,33.08965542,0.184442691
t_224,133.18879,33.12652,600,FALSE,33.08965542,0.184442691
